t_s,t_ms,src_gw,src_name,old_sat,new_sat,event,gw_lat,gw_lon,old_sat_lat,old_sat_lon,new_sat_lat,new_sat_lon,new_elevation_deg,new_dist_km
1568,1568000,40,HN,28,28,stay,21.0278,105.8342,16.276,103.0954,16.276,103.0954,56.62,1255.8
1568,1568000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.276,103.0954,16.276,103.0954,62.11,1199.0
1568,1568000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.276,103.0954,16.276,103.0954,49.26,1356.8
1568,1568000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.276,103.0954,16.276,103.0954,67.64,1154.6
1568,1568000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.276,103.0954,16.276,103.0954,49.26,1356.8
1568,1568000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.276,103.0954,16.276,103.0954,56.62,1255.8
1568,1568000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.276,103.0954,16.276,103.0954,56.62,1255.8
1568,1568000,42,HCM,28,28,stay,10.8231,106.6297,16.276,103.0954,16.276,103.0954,50.77,1333.5
1568,1568000,41,DN,28,28,stay,16.0544,108.2022,16.276,103.0954,16.276,103.0954,58.77,1232.0
1569,1569000,40,HN,28,28,stay,21.0278,105.8342,16.3002,103.1441,16.3002,103.1441,56.85,1253.2
1569,1569000,42,HCM,28,28,stay,10.8231,106.6297,16.3002,103.1441,16.3002,103.1441,50.79,1333.2
1569,1569000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3002,103.1441,16.3002,103.1441,56.85,1253.2
1569,1569000,41,DN,28,28,stay,16.0544,108.2022,16.3002,103.1441,16.3002,103.1441,59.01,1229.4
1569,1569000,40,HN,28,28,stay,21.0278,105.8342,16.3002,103.1441,16.3002,103.1441,56.85,1253.2
1569,1569000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3002,103.1441,16.3002,103.1441,67.95,1152.5
1569,1569000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3002,103.1441,16.3002,103.1441,62.38,1196.5
1569,1569000,41,DN,28,28,stay,16.0544,108.2022,16.3002,103.1441,16.3002,103.1441,59.01,1229.4
1569,1569000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3002,103.1441,16.3002,103.1441,62.38,1196.5
1569,1569000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3002,103.1441,16.3002,103.1441,49.24,1357.1
1569,1569000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3002,103.1441,16.3002,103.1441,67.95,1152.5
1569,1569000,41,DN,28,28,stay,16.0544,108.2022,16.3002,103.1441,16.3002,103.1441,59.01,1229.4
1569,1569000,42,HCM,28,28,stay,10.8231,106.6297,16.3002,103.1441,16.3002,103.1441,50.79,1333.2
1569,1569000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3002,103.1441,16.3002,103.1441,62.38,1196.5
1569,1569000,40,HN,28,28,stay,21.0278,105.8342,16.3002,103.1441,16.3002,103.1441,56.85,1253.2
1569,1569000,41,DN,28,28,stay,16.0544,108.2022,16.3002,103.1441,16.3002,103.1441,59.01,1229.4
1569,1569000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3002,103.1441,16.3002,103.1441,56.85,1253.2
1569,1569000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3002,103.1441,16.3002,103.1441,67.95,1152.5
1569,1569000,40,HN,28,28,stay,21.0278,105.8342,16.3002,103.1441,16.3002,103.1441,56.85,1253.2
1569,1569000,41,DN,28,28,stay,16.0544,108.2022,16.3002,103.1441,16.3002,103.1441,59.01,1229.4
1569,1569000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3002,103.1441,16.3002,103.1441,49.24,1357.1
1569,1569000,40,HN,28,28,stay,21.0278,105.8342,16.3002,103.1441,16.3002,103.1441,56.85,1253.2
1569,1569000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3002,103.1441,16.3002,103.1441,56.85,1253.2
1569,1569000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3002,103.1441,16.3002,103.1441,49.24,1357.1
1569,1569000,42,HCM,28,28,stay,10.8231,106.6297,16.3002,103.1441,16.3002,103.1441,50.79,1333.2
1569,1569000,41,DN,28,28,stay,16.0544,108.2022,16.3002,103.1441,16.3002,103.1441,59.01,1229.4
1569,1569000,42,HCM,28,28,stay,10.8231,106.6297,16.3002,103.1441,16.3002,103.1441,50.79,1333.2
1569,1569000,42,HCM,28,28,stay,10.8231,106.6297,16.3002,103.1441,16.3002,103.1441,50.79,1333.2
1569,1569000,42,HCM,28,28,stay,10.8231,106.6297,16.3002,103.1441,16.3002,103.1441,50.79,1333.2
1569,1569000,40,HN,28,28,stay,21.0278,105.8342,16.3002,103.1441,16.3002,103.1441,56.85,1253.2
1570,1570000,40,HN,28,28,stay,21.0278,105.8342,16.3245,103.1928,16.3245,103.1928,57.08,1250.5
1570,1570000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3245,103.1928,16.3245,103.1928,57.08,1250.5
1570,1570000,40,HN,28,28,stay,21.0278,105.8342,16.3245,103.1928,16.3245,103.1928,57.08,1250.5
1570,1570000,42,HCM,28,28,stay,10.8231,106.6297,16.3245,103.1928,16.3245,103.1928,50.8,1332.9
1570,1570000,40,HN,28,28,stay,21.0278,105.8342,16.3245,103.1928,16.3245,103.1928,57.08,1250.5
1570,1570000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3245,103.1928,16.3245,103.1928,57.08,1250.5
1570,1570000,41,DN,28,28,stay,16.0544,108.2022,16.3245,103.1928,16.3245,103.1928,59.26,1226.8
1570,1570000,42,HCM,28,28,stay,10.8231,106.6297,16.3245,103.1928,16.3245,103.1928,50.8,1332.9
1570,1570000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3245,103.1928,16.3245,103.1928,68.26,1150.4
1570,1570000,42,HCM,28,28,stay,10.8231,106.6297,16.3245,103.1928,16.3245,103.1928,50.8,1332.9
1570,1570000,41,DN,28,28,stay,16.0544,108.2022,16.3245,103.1928,16.3245,103.1928,59.26,1226.8
1570,1570000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3245,103.1928,16.3245,103.1928,49.21,1357.4
1570,1570000,41,DN,28,28,stay,16.0544,108.2022,16.3245,103.1928,16.3245,103.1928,59.26,1226.8
1570,1570000,40,HN,28,28,stay,21.0278,105.8342,16.3245,103.1928,16.3245,103.1928,57.08,1250.5
1570,1570000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3245,103.1928,16.3245,103.1928,49.21,1357.4
1570,1570000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3245,103.1928,16.3245,103.1928,57.08,1250.5
1570,1570000,40,HN,28,28,stay,21.0278,105.8342,16.3245,103.1928,16.3245,103.1928,57.08,1250.5
1570,1570000,40,HN,28,28,stay,21.0278,105.8342,16.3245,103.1928,16.3245,103.1928,57.08,1250.5
1570,1570000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3245,103.1928,16.3245,103.1928,68.26,1150.4
1570,1570000,42,HCM,28,28,stay,10.8231,106.6297,16.3245,103.1928,16.3245,103.1928,50.8,1332.9
1570,1570000,41,DN,28,28,stay,16.0544,108.2022,16.3245,103.1928,16.3245,103.1928,59.26,1226.8
1570,1570000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3245,103.1928,16.3245,103.1928,62.65,1194.1
1570,1570000,42,HCM,28,28,stay,10.8231,106.6297,16.3245,103.1928,16.3245,103.1928,50.8,1332.9
1570,1570000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3245,103.1928,16.3245,103.1928,62.65,1194.1
1570,1570000,41,DN,28,28,stay,16.0544,108.2022,16.3245,103.1928,16.3245,103.1928,59.26,1226.8
1570,1570000,41,DN,28,28,stay,16.0544,108.2022,16.3245,103.1928,16.3245,103.1928,59.26,1226.8
1570,1570000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3245,103.1928,16.3245,103.1928,68.26,1150.4
1570,1570000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3245,103.1928,16.3245,103.1928,49.21,1357.4
1570,1570000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3245,103.1928,16.3245,103.1928,62.65,1194.1
1570,1570000,42,HCM,28,28,stay,10.8231,106.6297,16.3245,103.1928,16.3245,103.1928,50.8,1332.9
1571,1571000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3487,103.2414,16.3487,103.2414,62.92,1191.7
1571,1571000,40,HN,28,28,stay,21.0278,105.8342,16.3487,103.2414,16.3487,103.2414,57.31,1247.9
1571,1571000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3487,103.2414,16.3487,103.2414,49.19,1357.8
1571,1571000,40,HN,28,28,stay,21.0278,105.8342,16.3487,103.2414,16.3487,103.2414,57.31,1247.9
1571,1571000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3487,103.2414,16.3487,103.2414,49.19,1357.8
1571,1571000,40,HN,28,28,stay,21.0278,105.8342,16.3487,103.2414,16.3487,103.2414,57.31,1247.9
1571,1571000,42,HCM,28,28,stay,10.8231,106.6297,16.3487,103.2414,16.3487,103.2414,50.82,1332.7
1571,1571000,42,HCM,28,28,stay,10.8231,106.6297,16.3487,103.2414,16.3487,103.2414,50.82,1332.7
1571,1571000,41,DN,28,28,stay,16.0544,108.2022,16.3487,103.2414,16.3487,103.2414,59.51,1224.3
1571,1571000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3487,103.2414,16.3487,103.2414,62.92,1191.7
1571,1571000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3487,103.2414,16.3487,103.2414,62.92,1191.7
1571,1571000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3487,103.2414,16.3487,103.2414,68.57,1148.3
1571,1571000,42,HCM,28,28,stay,10.8231,106.6297,16.3487,103.2414,16.3487,103.2414,50.82,1332.7
1571,1571000,42,HCM,28,28,stay,10.8231,106.6297,16.3487,103.2414,16.3487,103.2414,50.82,1332.7
1571,1571000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3487,103.2414,16.3487,103.2414,49.19,1357.8
1571,1571000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3487,103.2414,16.3487,103.2414,68.57,1148.3
1571,1571000,41,DN,28,28,stay,16.0544,108.2022,16.3487,103.2414,16.3487,103.2414,59.51,1224.3
1571,1571000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3487,103.2414,16.3487,103.2414,57.31,1247.9
1571,1571000,40,HN,28,28,stay,21.0278,105.8342,16.3487,103.2414,16.3487,103.2414,57.31,1247.9
1571,1571000,42,HCM,28,28,stay,10.8231,106.6297,16.3487,103.2414,16.3487,103.2414,50.82,1332.7
1571,1571000,40,HN,28,28,stay,21.0278,105.8342,16.3487,103.2414,16.3487,103.2414,57.31,1247.9
1571,1571000,41,DN,28,28,stay,16.0544,108.2022,16.3487,103.2414,16.3487,103.2414,59.51,1224.3
1571,1571000,42,HCM,28,28,stay,10.8231,106.6297,16.3487,103.2414,16.3487,103.2414,50.82,1332.7
1571,1571000,41,DN,28,28,stay,16.0544,108.2022,16.3487,103.2414,16.3487,103.2414,59.51,1224.3
1571,1571000,41,DN,28,28,stay,16.0544,108.2022,16.3487,103.2414,16.3487,103.2414,59.51,1224.3
1571,1571000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3487,103.2414,16.3487,103.2414,57.31,1247.9
1571,1571000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3487,103.2414,16.3487,103.2414,57.31,1247.9
1571,1571000,40,HN,28,28,stay,21.0278,105.8342,16.3487,103.2414,16.3487,103.2414,57.31,1247.9
1571,1571000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3487,103.2414,16.3487,103.2414,68.57,1148.3
1571,1571000,41,DN,28,28,stay,16.0544,108.2022,16.3487,103.2414,16.3487,103.2414,59.51,1224.3
1572,1572000,40,HN,28,28,stay,21.0278,105.8342,16.3729,103.2901,16.3729,103.2901,57.54,1245.3
1572,1572000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3729,103.2901,16.3729,103.2901,68.88,1146.3
1572,1572000,40,HN,28,28,stay,21.0278,105.8342,16.3729,103.2901,16.3729,103.2901,57.54,1245.3
1572,1572000,40,HN,28,28,stay,21.0278,105.8342,16.3729,103.2901,16.3729,103.2901,57.54,1245.3
1572,1572000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3729,103.2901,16.3729,103.2901,57.54,1245.3
1572,1572000,42,HCM,28,28,stay,10.8231,106.6297,16.3729,103.2901,16.3729,103.2901,50.83,1332.5
1572,1572000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3729,103.2901,16.3729,103.2901,63.19,1189.3
1572,1572000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3729,103.2901,16.3729,103.2901,68.88,1146.3
1572,1572000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3729,103.2901,16.3729,103.2901,63.19,1189.3
1572,1572000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3729,103.2901,16.3729,103.2901,49.17,1358.2
1572,1572000,44,Router_Vinh,28,28,stay,18.6717,105.6922,16.3729,103.2901,16.3729,103.2901,68.88,1146.3
1572,1572000,41,DN,28,28,stay,16.0544,108.2022,16.3729,103.2901,16.3729,103.2901,59.75,1221.7
1572,1572000,40,HN,28,28,stay,21.0278,105.8342,16.3729,103.2901,16.3729,103.2901,57.54,1245.3
1572,1572000,42,HCM,28,28,stay,10.8231,106.6297,16.3729,103.2901,16.3729,103.2901,50.83,1332.5
1572,1572000,41,DN,28,28,stay,16.0544,108.2022,16.3729,103.2901,16.3729,103.2901,59.75,1221.7
1572,1572000,42,HCM,28,28,stay,10.8231,106.6297,16.3729,103.2901,16.3729,103.2901,50.83,1332.5
1572,1572000,41,DN,28,28,stay,16.0544,108.2022,16.3729,103.2901,16.3729,103.2901,59.75,1221.7
1572,1572000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3729,103.2901,16.3729,103.2901,57.54,1245.3
1572,1572000,41,DN,28,28,stay,16.0544,108.2022,16.3729,103.2901,16.3729,103.2901,59.75,1221.7
1572,1572000,41,DN,28,28,stay,16.0544,108.2022,16.3729,103.2901,16.3729,103.2901,59.75,1221.7
1572,1572000,46,Router_HaNoi,28,28,stay,21.0245,105.8412,16.3729,103.2901,16.3729,103.2901,57.54,1245.3
1572,1572000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3729,103.2901,16.3729,103.2901,49.17,1358.2
1572,1572000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3729,103.2901,16.3729,103.2901,49.17,1358.2
1572,1572000,42,HCM,28,28,stay,10.8231,106.6297,16.3729,103.2901,16.3729,103.2901,50.83,1332.5
1572,1572000,42,HCM,28,28,stay,10.8231,106.6297,16.3729,103.2901,16.3729,103.2901,50.83,1332.5
1572,1572000,40,HN,28,28,stay,21.0278,105.8342,16.3729,103.2901,16.3729,103.2901,57.54,1245.3
1572,1572000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3729,103.2901,16.3729,103.2901,63.19,1189.3
1572,1572000,41,DN,28,28,stay,16.0544,108.2022,16.3729,103.2901,16.3729,103.2901,59.75,1221.7
1572,1572000,40,HN,28,28,stay,21.0278,105.8342,16.3729,103.2901,16.3729,103.2901,57.54,1245.3
1572,1572000,42,HCM,28,28,stay,10.8231,106.6297,16.3729,103.2901,16.3729,103.2901,50.83,1332.5
1573,1573000,40,HN,28,28,stay,21.0278,105.8342,16.3971,103.3388,16.3971,103.3388,57.77,1242.8
1573,1573000,42,HCM,28,28,stay,10.8231,106.6297,16.3971,103.3388,16.3971,103.3388,50.85,1332.3
1573,1573000,42,HCM,28,28,stay,10.8231,106.6297,16.3971,103.3388,16.3971,103.3388,50.85,1332.3
1573,1573000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3971,103.3388,16.3971,103.3388,63.46,1187.0
1573,1573000,43,Router_Hue,28,28,stay,16.4674,107.5905,16.3971,103.3388,16.3971,103.3388,63.46,1187.0
1573,1573000,42,HCM,28,28,stay,10.8231,106.6297,16.3971,103.3388,16.3971,103.3388,50.85,1332.3
1573,1573000,45,Router_CanTho,28,28,stay,10.0341,105.788,16.3971,103.3388,16.3971,103.3388,49.14,1358.7
1573,1573000,41,DN,28,28,stay,16.0544,108.2022,16.3971,103.3388,16.3971,103.3388,60.0,1219.2
1573,1573000,42,HCM,28,28,stay,10.8231,106.6297,16.3971,103.3388,16.3971,103.3388,50.85,1332.3
1573,1573000,42,HCM,28,28,stay,10.8231,106.6297,16.3971,103.3388,16.3971,103.3388,50.85,1332.3
1573,1573000,41,DN,28,28,stay,16.0544,108.2022,16.3971,103.3388,16.3971,103.3388,60.0,1219.2
